year,iso3,country,rank,cdi,totalImport,chinaImport,topCategory,region,incomeGroup
2017,OMN,Oman,166,0.07783847316641687,24835676.618,1933171.148,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2017,ISL,Iceland,167,0.07751711288625393,6146957.675,476494.412,机械、电气与电子设备,Europe & Central Asia,High income
2017,BMU,Bermuda,168,0.07674679601008791,1603672.0280000002,123076.69,运输设备,North America,High income
2017,CAF,Central African Rep.,169,0.07668636836331846,371803.85,28512.287,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2017,SWZ,Eswatini,170,0.07580954312829175,1116170.953,84616.41,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Lower middle income
2017,AFG,Afghanistan,171,0.07523288605869247,6713181.475,505052.017,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Low income
2017,NAM,Namibia,172,0.07275135313437264,4911320.623,357305.221,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2017,HUN,Hungary,173,0.07252436227435576,88815266.112,6441270.535,机械、电气与电子设备,Europe & Central Asia,High income
2017,SWE,Sweden,174,0.07173051606317254,116182615.174,8333838.944,机械、电气与电子设备,Europe & Central Asia,High income
2017,MKD,North Macedonia,175,0.06813621356144933,6341488.636,432085.02400000003,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2017,LSO,Lesotho,176,0.06496205376462606,906398.083,58881.481,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Lower middle income
2017,AUT,Austria,177,0.0643184240693566,142303681.79,9152748.552,机械、电气与电子设备,Europe & Central Asia,High income
2017,NCL,New Caledonia,178,0.06259072426841851,1301554.998,81465.27,机械、电气与电子设备,East Asia & Pacific,High income
2017,ROU,Romania,179,0.06150571234351756,69206715.91,4256608.361,机械、电气与电子设备,Europe & Central Asia,High income
2017,IRL,Ireland,180,0.0603824410490077,78352225.677,4731098.648,机械、电气与电子设备,Europe & Central Asia,High income
2017,ATG,Antigua and Barbuda,181,0.05431545098942024,605221.947,32872.903,机械、电气与电子设备,Latin America & Caribbean ,High income
2017,BGR,Bulgaria,182,0.05342836315670505,23521263.403,1256702.6030000001,机械、电气与电子设备,Europe & Central Asia,High income
2017,AND,Andorra,183,0.051981444008957135,1049426.676,54550.714,纺织、服装、鞋帽与生活饰品,Europe & Central Asia,High income
2017,CYM,Cayman Isds,184,0.0500703773455285,5072103.776000001,253962.15,运输设备,Latin America & Caribbean ,High income
2017,LVA,Latvia,185,0.04965695466818635,11860215.612,588942.189,机械、电气与电子设备,Europe & Central Asia,High income
2017,LTU,Lithuania,186,0.04883392688573969,21499569.704,1049908.415,机械、电气与电子设备,Europe & Central Asia,High income
2017,CUW,CuraÃ§ao,187,0.04864818515566715,1176448.614,57232.09,机械、电气与电子设备,Latin America & Caribbean ,High income
2017,CHE,Switzerland,188,0.04807121760405868,251575788.835,12093554.489,机械、电气与电子设备,Europe & Central Asia,High income
2017,PRT,Portugal,189,0.047423754293926944,59564026.342,2824749.75,机械、电气与电子设备,Europe & Central Asia,High income
2017,LCA,Saint Lucia,190,0.045503682893558564,396000.584,18019.485,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2017,GRD,Grenada,191,0.04507295220949949,272294.7,12273.126,贱金属及金属制品,Latin America & Caribbean ,Upper middle income
2017,HRV,Croatia,192,0.04297284157039793,18529097.167,796247.957,机械、电气与电子设备,Europe & Central Asia,High income
2017,BEL,Belgium,193,0.03727148580368636,251928347.248,9389743.818,机械、电气与电子设备,Europe & Central Asia,High income
2017,KNA,Saint Kitts and Nevis,194,0.03680662505909233,310152.343,11415.661,机械、电气与电子设备,Latin America & Caribbean ,High income
2017,ABW,Aruba,195,0.03631562104191931,732090.936,26586.337,机械、电气与电子设备,Latin America & Caribbean ,High income
2017,BTN,Bhutan,196,0.035450513681883775,709763.594,25161.484,机械、电气与电子设备,South Asia,Lower middle income
2017,LUX,Luxembourg,197,0.031970450015520194,17631400.394,563683.805,机械、电气与电子设备,Europe & Central Asia,High income
2017,BHS,Bahamas,198,0.029097851688747317,5522400.716,160689.997,运输设备,Latin America & Caribbean ,High income
2017,GRL,Greenland,199,0.02714625735015396,551910.888,14982.315,纺织、服装、鞋帽与生活饰品,Europe & Central Asia,High income
2017,SMR,San Marino,200,0.02339652025983218,232380.454,5436.894,机械、电气与电子设备,Europe & Central Asia,High income
2017,BWA,Botswana,201,0.02310702423534502,4228882.482,97716.89,机械、电气与电子设备,Sub-Saharan Africa ,Upper middle income
2017,NRU,Nauru,202,0.016762736019518137,24309.695,407.49699999999996,机械、电气与电子设备,East Asia & Pacific,High income
2017,TCA,Turks and Caicos Isds,203,0.015489592473081794,172636.498,2674.069,机械、电气与电子设备,Latin America & Caribbean ,High income
2017,SYC,Seychelles,204,0.015179627422834206,3022570.365,45881.492,机械、电气与电子设备,Sub-Saharan Africa ,High income
2017,MSR,Montserrat,205,0.015158269682523852,23591.346999999998,357.604,机械、电气与电子设备,,
2017,WLF,Wallis and Futuna Isds,206,0.013892347202795616,14988.036,208.219,机械、电气与电子设备,,
2017,BES,Bonaire,207,0.013845081333652703,80199.89,1110.374,机械、电气与电子设备,,
2017,VGB,Br. Virgin Isds,208,0.00852188117170759,1380617.702,11765.460000000001,机械、电气与电子设备,Latin America & Caribbean ,High income
2017,GIB,Gibraltar,209,0.0013842758095233766,1827415.449,2529.647,机械、电气与电子设备,Europe & Central Asia,High income
2017,SPM,Saint Pierre and Miquelon,210,0.0011794712057999162,34027.113,40.134,机械、电气与电子设备,,
2017,BLM,Saint BarthÃ©lemy,211,0.0,94942.64,0.0,运输设备,,
2017,GUM,Guam,212,0.0,708176.997,0.0,运输设备,East Asia & Pacific,High income
2017,FLK,Falkland Isds (Malvinas),213,0.0,82604.107,0.0,贱金属及金属制品,,
2017,SXM,Saint Maarten,214,0.0,543483.733,0.0,珠宝、贵金属与钱币,Latin America & Caribbean ,High income
2017,IOT,Br. Indian Ocean Terr.,215,0.0,18896.894,0.0,化学品、医药与高分子材料,,
2017,PCN,Pitcairn,216,0.0,2810.214,0.0,纺织、服装、鞋帽与生活饰品,,
2017,TKL,Tokelau,217,0.0,12540.501,0.0,运输设备,,
2017,ATF,Fr. South Antarctic Terr.,218,0.0,19679.143,0.0,运输设备,,
2017,NIU,Niue,219,0.0,16491.992000000002,0.0,家具、玩具、体育用品与杂项消费品,,
2017,CXR,Christmas Isds,220,0.0,15839.744,0.0,机械、电气与电子设备,,
2017,ASM,American Samoa,221,0.0,33100.601,0.0,纺织、服装、鞋帽与生活饰品,East Asia & Pacific,High income
2017,CCK,Cocos Isds,222,0.0,7079.931,0.0,非金属矿物制品、陶瓷与玻璃,,
2017,MNP,N. Mariana Isds,223,0.0,102607.98700000001,0.0,珠宝、贵金属与钱币,East Asia & Pacific,High income
2017,AIA,Anguilla,224,0.0,62109.894,0.0,化学品、医药与高分子材料,,
2017,SHN,Saint Helena,225,0.0,31051.687,0.0,机械、电气与电子设备,,
2018,PRK,Dem. People's Rep. of Korea,1,0.9773815899790615,1519749.309,1485374.996,纺织、服装、鞋帽与生活饰品,East Asia & Pacific,Low income
2018,DJI,Djibouti,2,0.5632028583093283,3287133.099,1851322.757,纺织、服装、鞋帽与生活饰品,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2018,KGZ,Kyrgyzstan,3,0.5241990310504303,5039158.231,2641521.862,纺织、服装、鞋帽与生活饰品,Europe & Central Asia,Lower middle income
2018,MMR,Myanmar,4,0.4754961944759081,18445057.975,8770554.874,纺织、服装、鞋帽与生活饰品,East Asia & Pacific,Lower middle income
2018,BRN,Brunei Darussalam,5,0.45379598010094274,3743536.339,1698801.742,贱金属及金属制品,East Asia & Pacific,High income
2018,TLS,Timor-Leste,6,0.44741363298252523,271691.216,121558.35399999999,运输设备,East Asia & Pacific,Lower middle income
2018,BEN,Benin,7,0.44441584636984793,2347862.025,1043427.089,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Lower middle income
2018,HKG,"China, Hong Kong SAR",8,0.4435562393225486,582978071.058,258583560.806,机械、电气与电子设备,East Asia & Pacific,High income
2018,TGO,Togo,9,0.43484553583983876,2422282.94,1053318.923,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2018,GIN,Guinea,10,0.4312396491102977,2889243.182,1245956.216,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2018,GMB,Gambia,11,0.42788166203135486,900143.692,385154.979,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2018,MNG,Mongolia,12,0.4177965735382336,4080334.804,1704749.9,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2018,PAK,Pakistan,13,0.37414600496682165,40363370.29,15101793.741,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2018,NGA,Nigeria,14,0.3641140132665215,31389359.021,11429305.487,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2018,PRY,Paraguay,15,0.35267691996562334,10699896.212,3773606.44,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2018,YEM,Yemen,16,0.351564006802658,4331833.844,1522916.863,纺织、服装、鞋帽与生活饰品,"Middle East, North Africa, Afghanistan & Pakistan",Low income
2018,MRT,Mauritania,17,0.3506669825302988,2614719.083,916895.651,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Lower middle income
2018,JPN,Japan,18,0.340825979208659,463926421.032,158118176.729,机械、电气与电子设备,East Asia & Pacific,High income
2018,TJK,Tajikistan,19,0.3348829143293785,2320746.711,777178.422,机械、电气与电子设备,Europe & Central Asia,Lower middle income
2018,SOM,Somalia,20,0.3344439343044655,1881479.236,629249.318,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2018,ETH,Ethiopia,21,0.3227090416334439,12602518.152,4066946.555,机械、电气与电子设备,Sub-Saharan Africa ,Not classified
2018,CHL,Chile,22,0.32045839693959116,53600396.944,17176697.28,机械、电气与电子设备,Latin America & Caribbean ,High income
2018,PER,Peru,23,0.3204063405456372,31510684.763,10096223.193,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2018,VNM,Viet Nam,24,0.3131085116287083,203411402.158,63689841.378,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2018,KEN,Kenya,25,0.3106512310150495,13224501.891,4108207.792,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2018,IDN,Indonesia,26,0.3094879185808137,138039461.737,42721545.695,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2018,VUT,Vanuatu,27,0.30581053970701977,176791.271,54064.634,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2018,KOR,Rep. of Korea,28,0.303348981043897,337350161.34499997,102334827.699,机械、电气与电子设备,East Asia & Pacific,High income
2018,IRN,Iran,29,0.2984110333662325,38423681.972,11466050.643,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2018,AUS,Australia,30,0.2974540647563311,183160541.95,54481847.706,机械、电气与电子设备,East Asia & Pacific,High income
2018,SDN,Sudan,31,0.29672512725788475,7472020.511,2217136.237,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2018,RWA,Rwanda,32,0.2902141097801335,1766564.749,512682.016,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2018,MDG,Madagascar,33,0.2881517973933047,2714134.512,782082.738,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2018,CMR,Cameroon,34,0.2878300457090364,4512861.921,1298937.253,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2018,LAO,Lao People's Dem. Rep.,35,0.2852470905526261,5152979.612,1469872.442,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2018,SYR,Syria,36,0.2733925106387407,4547626.349,1243286.985,纺织、服装、鞋帽与生活饰品,"Middle East, North Africa, Afghanistan & Pakistan",Low income
2018,TZA,United Rep. of Tanzania,37,0.27214988876524693,7752368.085,2109806.112,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2018,MAC,"China, Macao SAR",38,0.27170225099923545,7647744.49,2077909.3930000002,机械、电气与电子设备,East Asia & Pacific,High income
2018,TCD,Chad,39,0.2702025490949036,676909.517,182902.677,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2018,KHM,Cambodia,40,0.2688759087579224,22199914.167,5969022.096,纺织、服装、鞋帽与生活饰品,East Asia & Pacific,Lower middle income
2018,VEN,Venezuela,41,0.2678860731159288,4214564.665,1129023.178,机械、电气与电子设备,Latin America & Caribbean ,Not classified
2018,GHA,Ghana,42,0.26422100666797893,10512144.621,2777529.434,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2018,LKA,Sri Lanka,43,0.26162856143437785,14871572.204,3890828.042,纺织、服装、鞋帽与生活饰品,South Asia,Lower middle income
2018,NER,Niger,44,0.261500762077971,1654955.33,432772.08,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2018,ECU,Ecuador,45,0.26111182500280494,16453063.759,4296089.505,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2018,MUS,Mauritius,46,0.2601900799851071,3613013.225,940070.2,机械、电气与电子设备,Sub-Saharan Africa ,Upper middle income
2018,USA,USA,47,0.25766566833193144,2080663447.512,536115537.777,机械、电气与电子设备,North America,High income
2018,COL,Colombia,48,0.25574068444660303,40765490.714,10425394.497,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2018,URY,Uruguay,49,0.2539201744998256,6891818.464,1749971.747,机械、电气与电子设备,Latin America & Caribbean ,High income
2018,COM,Comoros,50,0.25327450405565277,183342.497,46435.98,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2018,PNG,Papua New Guinea,51,0.25264785978400484,2876733.71,726800.615,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2018,THA,Thailand,52,0.2512460772777598,189989060.049,47734006.063,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2018,BOL,Bolivia (Plurinational State of),53,0.24893226928565676,8357729.51,2080508.573,机械、电气与电子设备,Latin America & Caribbean ,Lower middle income
2018,SLE,Sierra Leone,54,0.24855102362008136,857374.397,213101.284,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2018,BGD,Bangladesh,55,0.2477830894902849,60634525.35,15024210.021,纺织、服装、鞋帽与生活饰品,South Asia,Lower middle income
2018,ZAF,South Africa,56,0.2469261138272094,67487250.776,16664364.567,机械、电气与电子设备,Sub-Saharan Africa ,Upper middle income
2018,NZL,New Zealand,57,0.24589460594664492,33613752.287,8265440.373,机械、电气与电子设备,East Asia & Pacific,High income
2018,CUB,Cuba,58,0.2458813638421716,6162781.629,1515313.152,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2018,S19,"Other Asia, nes",59,0.24519525981509036,204432825.907,50125959.863,机械、电气与电子设备,,
2018,RUS,Russian Federation,60,0.24356607317517098,209368201.516,50994990.691,机械、电气与电子设备,Europe & Central Asia,High income
2018,PHL,Philippines,61,0.24053373320712443,85147397.901,20480821.49,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2018,UGA,Uganda,62,0.23899467164325566,4861678.045,1161915.148,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2018,MYS,Malaysia,63,0.23881643435049182,169649254.626,40515030.08,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2018,FJI,Fiji,64,0.2369048101914412,1880287.866,445449.24,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2018,MDV,Maldives,65,0.2360920595976697,2060383.847,486440.266,机械、电气与电子设备,South Asia,Upper middle income
2018,BRA,Brazil,66,0.23396554710716894,148975370.143,34855103.981,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2018,HTI,Haiti,67,0.23263537978861043,2475711.762,575938.146,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,Lower middle income
2018,SEN,Senegal,68,0.23162031356280477,5555324.208,1286725.935,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2018,DZA,Algeria,69,0.22895851304277504,33557530.104,7683282.194,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2018,UZB,Uzbekistan,70,0.22854183450428858,15560162.229,3556148.021,机械、电气与电子设备,Europe & Central Asia,Lower middle income
2018,IND,India,71,0.22681865152233718,315821524.201,71634212.241,机械、电气与电子设备,South Asia,Lower middle income
2018,ARG,Argentina,72,0.22125456338798563,53994521.894,11946534.367,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2018,KAZ,Kazakhstan,73,0.2201406643808371,28329949.887,6236573.99,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2018,AGO,Angola,74,0.21425203145736388,10258945.066,2197999.821,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2018,EGY,Egypt,75,0.21413899457098493,58649578.514,12559161.775,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2018,COD,Dem. Rep. of the Congo,76,0.21216633314477437,7472371.052,1585385.566,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2018,DOM,Dominican Rep.,77,0.2109731714729972,15029437.88,3170808.175,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2018,IRQ,Iraq,78,0.20932044770234343,37138125.641,7773769.086,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2018,SLB,Solomon Isds,79,0.20913586769902054,411797.163,86121.557,贱金属及金属制品,East Asia & Pacific,Lower middle income
2018,CIV,CÃ´te d'Ivoire,80,0.2078294976563804,7021590.147,1459293.553,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2018,LBR,Liberia,81,0.20687862998411186,4787929.875,990520.3729999999,运输设备,Sub-Saharan Africa ,Low income
2018,MEX,Mexico,82,0.20467504775334022,370696496.172,75872323.056,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2018,PAN,Panama,83,0.20351806532750596,25566274.309,5203198.685,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,High income
2018,MWI,Malawi,84,0.19928873382137977,2006820.854,399936.787,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2018,MHL,Marshall Isds,85,0.19919652099790205,8819042.913999999,1756722.6670000001,运输设备,East Asia & Pacific,Upper middle income
2018,SLV,El Salvador,86,0.1971224759640313,8181654.751,1612788.042,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2018,JOR,Jordan,87,0.19672417498534958,14306854.362,2814504.121,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2018,BDI,Burundi,88,0.19477440788277803,536264.549,104450.61,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2018,MLI,Mali,89,0.19453912932173317,3014577.669,586453.315,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2018,SAU,Saudi Arabia,90,0.19378445826719992,110073167.362,21330469.107,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2018,ZMB,Zambia,91,0.19312594651488013,6753020.485,1304183.473,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2018,KWT,Kuwait,92,0.19310572948795887,30506335.113,5890948.096,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2018,UKR,Ukraine,93,0.19151533891007086,39789908.356,7620377.784,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2018,NPL,Nepal,94,0.18867037831622074,8867221.484,1672982.0320000001,机械、电气与电子设备,South Asia,Lower middle income
2018,GNQ,Equatorial Guinea,95,0.1884098041617462,749951.642,141298.242,机械、电气与电子设备,Sub-Saharan Africa ,Upper middle income
2018,HND,Honduras,96,0.18836486075591383,8110661.473,1527763.619,机械、电气与电子设备,Latin America & Caribbean ,Lower middle income
2018,WSM,Samoa,97,0.18685069759387984,268343.95399999997,50140.255,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2018,BFA,Burkina Faso,98,0.1863359817720171,2767100.246,515610.341,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2018,LBY,Libya,99,0.1857206481844654,7463134.614,1386058.198,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2018,ARM,Armenia,100,0.18398523342722772,3579970.032,658661.622,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2018,NIC,Nicaragua,101,0.18237546113523548,5473949.789,998314.117,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,Lower middle income
2018,CRI,Costa Rica,102,0.17349406235651055,12863025.228,2231658.501,机械、电气与电子设备,Latin America & Caribbean ,High income
2018,ARE,United Arab Emirates,103,0.17098349455482778,219050352.249,37453994.711,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2018,BRB,Barbados,104,0.16992111915680805,779176.889,132398.609,运输设备,Latin America & Caribbean ,High income
2018,SGP,Singapore,105,0.16729166075427737,260989981.71899998,43661447.482,机械、电气与电子设备,East Asia & Pacific,High income
2018,MOZ,Mozambique,106,0.16724735003233232,6517391.216,1090016.41,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2018,ERI,Eritrea,107,0.1659819015065937,257978.711,42819.797,化学品、医药与高分子材料,Sub-Saharan Africa ,Low income
2018,ISR,Israel,108,0.1657874881724334,61853775.644,10254582.098,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2018,GAB,Gabon,109,0.1637275720357373,2622113.372,429312.256,运输设备,Sub-Saharan Africa ,Upper middle income
2018,TON,Tonga,110,0.16334550778545776,112071.573,18306.388,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2018,GTM,Guatemala,111,0.16316014651096186,13701981.984,2235617.388,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,Upper middle income
2018,TTO,Trinidad and Tobago,112,0.16060784112811508,4311336.826,692434.5,机械、电气与电子设备,Latin America & Caribbean ,High income
2018,SSD,South Sudan,113,0.15733975644128323,475980.583,74890.669,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2018,BLZ,Belize,114,0.1555627231028786,733206.026,114059.526,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,Upper middle income
2018,AFG,Afghanistan,115,0.15469478918434373,7774471.114,1202670.17,纺织、服装、鞋帽与生活饰品,"Middle East, North Africa, Afghanistan & Pakistan",Low income
2018,CAN,Canada,116,0.1521596302774095,370246529.262,56336575.004,机械、电气与电子设备,North America,High income
2018,FSM,FS Micronesia,117,0.14965141168019558,73195.367,10953.79,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2018,COG,Congo,118,0.14951585301019696,3304343.1720000003,494051.688,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2018,LBN,Lebanon,119,0.14139329573433332,14060098.583,1988003.677,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2018,NFK,Norfolk Isds,120,0.14082702774459047,14011.38,1973.181,家具、玩具、体育用品与杂项消费品,,
2018,POL,Poland,121,0.1378011874713995,226538770.796,31217311.623999998,机械、电气与电子设备,Europe & Central Asia,High income
2018,MNE,Montenegro,122,0.13694795803003285,2268425.601,310656.254,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2018,GEO,Georgia,123,0.13627699961652942,6551741.2,892851.633,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2018,TKM,Turkmenistan,124,0.13550836090423996,2256297.161,305747.13,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2018,STP,Sao Tome and Principe,125,0.13520911809457503,83518.502,11292.463,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2018,MDA,Rep. of Moldova,126,0.13471884873296333,4340138.648,584698.482,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2018,VCT,Saint Vincent and the Grenadines,127,0.13233392842419647,357392.48099999997,47295.151,运输设备,Latin America & Caribbean ,Upper middle income
2018,PSE,State of Palestine,128,0.13181198340314518,2958507.7770000002,389966.778,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2018,ALB,Albania,129,0.13145535957466178,3530546.031,464109.198,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2018,CZE,Czechia,130,0.13087899466471714,160276089.725,20976773.492,机械、电气与电子设备,Europe & Central Asia,High income
2018,BHR,Bahrain,131,0.13026943611331046,12870513.783,1676634.573,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2018,BLR,Belarus,132,0.13012756313941717,22135024.921,2880376.853,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2018,SUR,Suriname,133,0.12991890471487502,1293577.177,168060.13,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2018,GNB,Guinea-Bissau,134,0.1294868119946264,131713.815,17055.202,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2018,GRC,Greece,135,0.12916904967784656,38655016.929,4993031.802,机械、电气与电子设备,Europe & Central Asia,High income
2018,GUY,Guyana,136,0.12896386924772058,1670862.221,215480.857,机械、电气与电子设备,Latin America & Caribbean ,High income
2018,BMU,Bermuda,137,0.1270917917860348,1294222.622,164485.07200000001,运输设备,North America,High income
2018,NLD,Netherlands,138,0.1264006394470236,382680320.595,48371037.227,机械、电气与电子设备,Europe & Central Asia,High income
2018,KIR,Kiribati,139,0.1263715714516248,71827.009,9076.892,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2018,TUN,Tunisia,140,0.1249089726413603,17511509.988,2187344.722,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2018,QAT,Qatar,141,0.12349544385935726,30823803.195,3806599.2569999998,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2018,MLT,Malta,142,0.12326421091135553,7430166.536,915873.615,运输设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2018,MAR,Morocco,143,0.12246491940689062,36374974.577,4454658.33,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2018,JAM,Jamaica,144,0.12131338454227153,3854838.242,467643.474,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2018,PYF,French Polynesia,145,0.12127223579733025,1648042.544,199861.804,机械、电气与电子设备,East Asia & Pacific,High income
2018,TUR,TÃ¼rkiye,146,0.12034717985555697,175082649.143,21070703.066,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2018,TUV,Tuvalu,147,0.11880964950451413,34751.546,4128.819,贱金属及金属制品,East Asia & Pacific,Upper middle income
2018,DEU,Germany,148,0.11820428384309291,995429166.689,117663991.765,机械、电气与电子设备,Europe & Central Asia,High income
2018,GBR,United Kingdom,149,0.11793295072939187,526535628.558,62095900.339999996,机械、电气与电子设备,Europe & Central Asia,High income
2018,FRA,France,150,0.1140684409536458,509126782.399,58075298.316,机械、电气与电子设备,Europe & Central Asia,High income
2018,NOR,Norway,151,0.11276770949027304,75595690.89,8524752.909,机械、电气与电子设备,Europe & Central Asia,High income
2018,ZWE,Zimbabwe,152,0.11205264359348653,3990380.179,447132.648,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2018,ISL,Iceland,153,0.11135191276583205,6077361.8,676725.861,机械、电气与电子设备,Europe & Central Asia,High income
2018,EST,Estonia,154,0.11076323897761878,14814821.48,1640937.612,机械、电气与电子设备,Europe & Central Asia,High income
2018,ESP,Spain,155,0.10938212538879721,273225816.483,29886020.518,机械、电气与电子设备,Europe & Central Asia,High income
2018,AZE,Azerbaijan,156,0.1067305688762463,10747612.086,1147098.752,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2018,CPV,Cabo Verde,157,0.10550715197052833,494268.256,52148.836,机械、电气与电子设备,Sub-Saharan Africa ,Upper middle income
2018,CAF,Central African Rep.,158,0.10307220920194947,352360.77,36318.603,机械、电气与电子设备,Sub-Saharan Africa ,Low income
